"var","plot_id","spike","flower","rep","batch","flower_abort","kernel.type","floret.pos","total","type","timeid","nitrogen","appl","date"
"Capone",36,14,5,8,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,8,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,8,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,4,8,11,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,11,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,11,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,8,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,11,0,"large","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,8,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,11,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,8,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,8,11,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,3,8,11,0,"medium","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,11,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,11,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,0,9,11,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,0,9,11,0,"small","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,0,9,11,0,"medium","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,0,9,11,0,"large","0",0,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,3,9,11,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,3,9,11,0,"small","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,3,9,11,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,3,9,11,0,"small","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,11,0,"medium","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,11,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,4,9,11,0,"medium","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,11,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,11,0,"medium","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,4,9,11,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,11,0,"medium","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,11,0,"medium","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,4,9,11,0,"small","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,11,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,11,0,"medium","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,9,11,0,"small","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,9,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,9,11,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,9,11,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,9,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,9,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,9,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,9,11,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,9,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,9,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,9,11,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,9,11,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,5,9,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,9,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,9,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,9,11,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,9,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,9,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,9,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,9,11,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,9,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,9,11,0,"small","1",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,9,11,0,"small","2",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,9,11,0,"medium","3",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,9,11,0,"small","4",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,9,11,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,9,11,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,9,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,11,0,"large","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,9,11,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,9,11,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,9,11,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,9,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,9,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,4,9,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,9,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,9,11,0,"small","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,19,4,9,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,20,3,9,11,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,20,3,9,11,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,1,3,10,11,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,1,3,10,11,0,"small","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,4,10,11,0,"medium","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,2,4,10,11,0,"medium","3",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,10,11,0,"small","1",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,10,11,0,"small","2",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,3,5,10,11,0,"medium","3",3,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,10,11,0,"small","1",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,4,5,10,11,0,"medium","2",2,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,10,11,0,"small","1",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,10,11,0,"small","2",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,10,11,0,"large","3",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,5,5,10,11,0,"medium","4",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,10,11,0,"small","1",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,10,11,0,"medium","2",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,10,11,0,"medium","3",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,6,5,10,11,0,"large","4",4,"basal","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,11,0,"large","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,7,5,10,11,0,"large","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,11,0,"small","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,11,0,"medium","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,8,5,10,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,11,0,"large","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,9,5,10,11,0,"large","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,10,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,10,11,0,"small","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,10,11,0,"large","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,10,5,10,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,10,11,0,"small","1",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,10,11,0,"medium","2",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,11,4,10,11,0,"large","3",3,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,10,11,0,"small","1",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,10,11,0,"medium","2",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,10,11,0,"large","3",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,12,5,10,11,0,"small","4",4,"central","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,10,11,0,"small","1",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,10,11,0,"medium","2",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,10,11,0,"large","3",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,13,5,10,11,0,"medium","4",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,10,11,0,"large","1",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,10,11,0,"medium","2",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,10,11,0,"small","3",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,14,5,10,11,0,"medium","4",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,10,11,0,"small","1",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,10,11,0,"medium","2",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,10,11,0,"small","3",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,15,5,10,11,0,"medium","4",4,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,10,11,0,"medium","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,10,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,16,4,10,11,0,"medium","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,10,11,0,"small","1",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,10,11,0,"medium","2",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,17,4,10,11,0,"small","3",3,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,10,11,0,"small","1",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",36,18,3,10,11,0,"small","2",2,"apical","Late",176,"Combined","22.10.2020"
"Capone",38,1,3,1,11,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,3,1,11,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,1,11,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,1,11,0,"medium","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,5,1,11,0,"medium","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,1,11,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,1,11,0,"small","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,1,11,0,"small","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,6,1,11,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,1,11,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,1,11,0,"medium","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,1,11,0,"medium","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,6,1,11,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,1,11,0,"large","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,1,11,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,5,1,11,0,"large","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,1,11,0,"medium","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,1,11,0,"medium","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,1,11,0,"medium","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,1,11,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,1,11,0,"medium","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,1,11,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,1,11,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,1,11,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,1,11,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,1,11,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,1,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,1,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,1,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,6,1,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,1,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,1,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,1,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,6,1,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,1,11,0,"medium","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,1,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,1,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,6,1,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,1,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,1,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,1,11,0,"medium","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,6,1,11,0,"medium","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,1,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,1,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,1,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,1,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,1,11,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,1,11,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,1,11,0,"medium","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,1,11,0,"medium","4",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,1,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,1,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,1,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,1,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,1,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,5,1,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,1,11,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,1,11,0,"medium","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,5,1,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,1,11,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,1,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,18,5,1,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,1,11,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,1,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,19,5,1,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,1,11,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,20,4,1,11,0,"medium","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,2,11,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,2,11,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,2,11,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,2,11,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,2,11,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,1,2,11,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,11,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,4,2,11,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,11,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,4,2,11,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,2,11,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,2,11,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,2,11,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,2,11,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,2,11,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,4,2,11,0,"small","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,11,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,11,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,2,11,0,"small","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,2,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,2,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,2,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,2,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,2,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,2,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,2,11,0,"medium","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,2,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,2,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,2,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,2,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,2,11,0,"medium","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,2,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,2,11,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,2,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,2,11,0,"medium","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,2,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,2,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,2,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,2,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,2,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,14,5,2,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,15,5,2,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,2,2,11,0,"small","1",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,16,2,2,11,0,"medium","2",2,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,11,0,"medium","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,11,0,"medium","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,17,4,2,11,0,"small","3",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,3,11,0,"small","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,3,11,0,"medium","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,1,1,3,11,0,"large","0",0,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,3,11,0,"small","1",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,2,3,3,11,0,"small","2",2,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,11,0,"medium","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,11,0,"medium","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,3,5,3,11,0,"medium","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,11,0,"small","1",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,11,0,"small","2",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,4,5,3,11,0,"medium","3",3,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,11,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,11,0,"small","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,11,0,"small","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,5,4,3,11,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,11,0,"small","1",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,11,0,"medium","2",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,11,0,"small","3",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,6,5,3,11,0,"small","4",4,"basal","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,11,0,"large","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,7,5,3,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,8,5,3,11,0,"medium","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,9,5,3,11,0,"small","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,11,0,"small","1",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,11,0,"small","2",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,10,5,3,11,0,"large","3",3,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,11,0,"small","1",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,11,0,"small","2",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,11,0,"small","3",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,11,5,3,11,0,"medium","4",4,"central","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,11,0,"small","1",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,11,0,"small","2",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,11,0,"small","3",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,12,5,3,11,0,"small","4",4,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,11,0,"small","1",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,11,0,"small","2",3,"apical","Early",176,"Combined","05.11.2020"
"Capone",38,13,5,3,11,0,"medium","3",3,"apical","Early",176,"Combined","05.11.2020"
