"source","pic_name","detect.width","detect.length","detect.area","detect.cx","detect.cy","detect.class","confidence","truth.cx","truth.cy","truth.class","truth.width","truth.length","truth.angle","truth.area","surface_tp"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",56.3359056000293,56.8187543066166,3200.93597892881,721.792296,1520.388792,"complete",0.753498,725.7622,1521.945,"complete",74.09004,40.83988,0.026016,3025.8283427952,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",55.4425154546866,60.6391075564771,3361.98465785838,113.52549816,1478.30508,"blurry.complete",0.747316,118.1311,1475.3689,"complete",76.8,39.6,0.045264,3041.28,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",57.0437773947809,53.6227335958211,3058.84327853966,473.974416,340.978086,"complete",0.7434,471.271,338.1566,"blurry.complete",73.74488,40.02112,0.086795,2951.3526918656,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",53.0003532301609,59.0997747230179,3132.30893614288,954.684144,366.549948,"complete",0.656359,964.2834,365.2392,"complete",76.12328,34.83156,3.100872,2651.4925947168,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",51.4968412848853,53.7602266855323,2768.48186106431,2456.202528,677.650698,"complete",0.656114,2457.1311,675.3689,"blurry.complete",68.8,38,0,2614.4,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",13.4516419438379,36.5813731761353,492.079533779288,2574.249984,398.264364,"blurry.complete",0.455836,2574.5656,384.7633,"blurry.incomplete",13.94756,28.71552,0,400.5114381312,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_1",8.56349384736703,24.6844308524215,211.384971730469,11.70011952,1919.819556,"complete",0.411119,NA,NA,"",NA,NA,NA,NA,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",58.6881155148612,61.9375695622917,3634.99923718152,1653.990192,1851.145326,"complete",0.696264,1654.6311,1848.8689,"complete",74.8,39.2,0,2932.16,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.7552256489798,62.9997866743195,3512.56732186428,1929.033792,1056.829356,"blurry.complete",0.655381,1932.1311,1057.8689,"complete",81.6,40,0,3264,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",41.2940141503018,42.8984184518225,1771.44789857513,2539.281312,1408.857624,"blurry.complete",0.654179,2541.5656,1419.3115,"blurry.incomplete",40.34756,49.95408,0,2015.5252400448,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",59.6020580257582,51.8194829970883,3088.54783245725,2408.481864,1340.773884,"blurry.complete",0.644347,2410.6311,1340.8689,"blurry.complete",68.4,39.2,0,2681.28,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.1961095611645,63.9855960995163,3659.72716484436,983.421648,1057.0743,"blurry.complete",0.624232,985.919,1056.3008,"complete",82.21248,40.36488,0.010849,3318.4968897024,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",61.2169456303281,52.9549026966885,3241.73739924249,1333.280736,1308.47967,"complete",0.609753,1332.6311,1300.8689,"complete",66.8,42.4,0,2832.32,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",52.1626584614336,54.4358222141449,2839.51720222376,501.765192,1046.094102,"blurry.complete",0.59449,503.6311,1049.8689,"complete",70.8,39.2,0.030549,2775.36,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",56.3061578647792,58.2902896155707,3282.10224907802,2118.496032,1848.217176,"blurry.complete",0.594425,2120.6311,1845.8689,"complete",76.4,36.8,0,2811.52,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",54.8054959311532,65.3185596901476,3579.81605732717,1470.128616,1049.550048,"complete",0.573355,1470.1311,1048.3689,"complete",87.2,37.2,0,3243.84,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.6722445817664,49.5314519100475,2856.59000904626,1497.366648,1377.69579,"complete",0.539738,1499.1311,1378.3689,"blurry.complete",64,43.6,0,2790.4,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.0530995904568,54.5114909256476,3001.02653875396,2023.15968,247.289436,"blurry.complete",0.907703,2015.917,241.9932,"blurry.complete",60.53204,41.75752,0.063257,2527.6678709408,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",51.8057893453198,59.1668192256618,3065.18377303725,787.632984,88.3478988,"blurry.complete",0.907617,787.5918,87.2857,"blurry.complete",76,38.4,0.008093,2918.4,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",53.5358078790771,60.7706582116705,3253.40628270505,428.27292,82.8278622,"blurry.complete",0.905311,430.5247,78.3174,"blurry.complete",77.6526,37.62752,0.041485,2921.874759552,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",54.3475430286398,63.0895384966753,3428.76140810509,2194.974288,89.1628236,"blurry.complete",0.901136,2199.6311,85.3689,"blurry.complete",85.2,34,0,2896.8,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",50.9007585526875,57.2464886701218,2913.88969778703,1115.153568,1366.479396,"blurry.complete",0.899151,1119.1311,1364.8689,"blurry.complete",73.6,34.4,0,2531.84,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",54.1804102009281,61.4130374269668,3327.38355947801,1812.945888,85.4520678,"blurry.complete",0.898407,1811.6311,81.8689,"blurry.complete",76.4,38.4,0,2933.76,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",49.6583720033675,53.1355321665961,2638.62402292573,1486.865808,85.7033784,"blurry.complete",0.897166,1487.6311,82.3689,"blurry.complete",69.2,37.2,0,2574.24,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",53.7132534055975,56.2383690146923,3020.74576600367,1732.089744,240.628806,"blurry.complete",0.896936,1736.6311,240.3689,"blurry.complete",76.4,38.8,0.067288,2964.32,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.8149921232471,64.0308506639895,3573.88142545538,2357.072136,240.4787778,"blurry.complete",0.89648,2365.7016,235.0688,"blurry.complete",86.0752,35.32784,3.098063,3040.850893568,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",54.9704772984559,50.0106249188575,2749.10792178365,554.833152,244.6909398,"blurry.complete",0.895567,556.6058,243.1399,"blurry.complete",65.04972,40.07912,0.123434,2607.1355338464,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.6065046069727,60.316512068328,3353.990406204,876.283272,245.2264632,"blurry.complete",0.894919,875.7798,247.2009,"blurry.complete",80.48224,37.4864,0.070374,3016.989441536,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",53.2008300735058,55.7168559743521,2964.1829869215,1114.861968,82.805166,"blurry.complete",0.894482,1117.6311,76.8689,"blurry.complete",71.6,35.2,0,2520.32,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.0718765464458,56.7298821040432,3237.68082793638,1313.38584,241.9285158,"blurry.complete",0.893925,1312.4117,240.9998,"blurry.complete",74.49888,39.99144,0.064293,2979.3174895872,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",59.4463307876821,49.5613808340688,2946.24223935634,242.8612632,236.7889686,"blurry.complete",0.884217,241.5141,231.0251,"blurry.complete",66.66332,41.36764,0.050423,2757.7042229648,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",53.6897301396163,60.864744086006,3267.81168499447,302.2618032,1297.205442,"blurry.complete",0.884207,304.1311,1294.3689,"blurry.complete",73.6,38.8,0,2855.68,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",59.4063990674316,59.9961771327418,3564.15684126797,671.74272,1841.64111,"blurry.complete",0.852838,670.1311,1840.3689,"blurry.complete",73.6,39.6,0,2914.56,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.1228991734859,48.8094842546968,2788.13924779089,2507.566896,1051.8984,"blurry.complete",0.847874,2509.5656,1055.0979,"blurry.incomplete",65.94756,42.58328,0,2808.2634127968,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",53.6730984500575,57.2975811376906,3075.33871335342,2217.276504,1070.712432,"blurry.complete",0.840257,2220.6311,1069.8689,"complete",74.8,40.8,3.125255,3051.84,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.2687326092747,60.2467800825703,3329.76317895336,321.594948,1830.728952,"blurry.complete",0.830551,321.7234,1829.4504,"complete",79.99044,37.26248,3.133171,2980.6421706912,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",60.7138868080084,58.0359337646181,3523.5871133821,1697.540328,1320.321546,"complete",0.82257,1699.6311,1322.8689,"complete",70.8,44.8,0,3171.84,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.9260706633238,56.1031952295591,3137.63126084657,2432.743632,1856.055384,"complete",0.804558,2434.1311,1854.8689,"complete",69.6,37.6,0,2616.96,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",49.1261727916254,50.7447455163627,2492.89513650389,2260.015344,1409.010714,"blurry.complete",0.801885,2258.1311,1403.8689,"blurry.complete",63.2,36,0,2275.2,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",56.5772997480688,60.9006306034117,3445.59323249564,556.373448,1362.097134,"blurry.complete",0.78253,557.6311,1358.8689,"blurry.complete",75.6,38.4,0,2903.04,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.8431869091434,55.1593717089718,3080.27510413503,962.88912,1844.001126,"blurry.complete",0.756757,962.6311,1842.3689,"blurry.complete",70,38,0,2660,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",52.2008065486791,61.5113487547201,3210.94201689348,229.2025248,1037.8773,"blurry.complete",0.744986,227.9764,1039.6975,"complete",82.26388,39.87784,3.13503,3280.5058444192,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.9395798923837,51.697421794267,2995.32690027919,2107.867536,1335.3822,"complete",0.738312,2109.1311,1332.8689,"blurry.complete",64,39.2,0,2508.8,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",54.3336737595364,50.1168099941912,2723.03040409305,782.284392,1310.195736,"blurry.complete",0.72596,779.6311,1307.8689,"blurry.complete",66,36.8,0,2428.8,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.1112730312114,58.1425096745802,3320.5927447448,1244.636928,1847.063898,"blurry.complete",0.717979,1245.1311,1847.3689,"complete",72.8,37.2,0,2708.16,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",57.521192663332,51.8256798149034,2981.07491354122,88.230892032,1353.00456,"blurry.complete",0.666988,89.5656,1357.3689,"blurry.incomplete",71.65244,46,0,3296.01224,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",58.4828034156838,55.0036125342113,3216.76545899072,1888.901856,1391.407794,"complete",0.658654,1894.1311,1389.3689,"complete",72,42.8,0,3081.6,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",17.8478241364643,39.3690887296347,702.652572059378,22.611913992,1813.49442,"complete",0.657557,20.0656,1818.525,"blurry.incomplete",16.05244,34.92496,0,560.6308249024,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",11.7507577434218,36.992853533893,434.69406011466,15.0666492312,52.4538099,"blurry.complete",0.53216,18.7959,52.4082,"blurry.incomplete",15.03672,40.09796,0,602.9417970912,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P287_g105_5",55.6170261314126,47.3150833334859,2631.52422616845,498.372264,319.67622,"blurry.complete",0.853545,NA,NA,"",NA,NA,NA,NA,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",59.6979692235805,64.6086635008199,3857.00600524861,1595.536704,1205.945334,"blurry.complete",0.907293,1602.1613,1203,"blurry.complete",76.8,37.6,0.038012,2887.68,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",58.1573129787611,55.167102090525,3208.37042240993,454.820832,1205.267364,"blurry.complete",0.906966,457.6613,1206.5,"blurry.complete",68.4,38.8,0,2653.92,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",54.7710336883185,54.8250770702087,3002.82614317706,142.1321256,615.971952,"blurry.complete",0.903183,138.6613,612,"blurry.complete",71.6,34.4,0,2463.04,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",53.0061133962716,52.7563086077609,2796.40687643168,595.366848,598.846284,"blurry.complete",0.896243,599.1613,597.5,"complete",67.2,31.6,0,2123.52,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",54.4808600704701,56.386535189948,3071.98693354219,380.140128,1723.46535,"blurry.complete",0.893309,375.1613,1717.5,"blurry.complete",71.2,34.8,0,2477.76,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",54.6209674168804,58.7960860058986,3211.49909796829,1512.597888,1723.823532,"blurry.complete",0.890153,1511.1892,1725.9967,"blurry.complete",72.8864,38.32184,0.023204,2793.140958976,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",58.2666355888848,52.8099371456125,3077.05736313532,2301.416064,294.769692,"blurry.complete",0.889417,2310.8559,292.8605,"blurry.complete",71.6214,39.37296,0.114706,2819.946517344,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",52.697963797927,52.3403603191354,2758.23041326825,1100.254752,586.562148,"blurry.complete",0.889393,1109.5285,585.9219,"blurry.complete",72.99496,35.95672,0.03463,2624.6593381312,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",52.5927941521806,56.7759464780304,2986.00566591427,936.66132,1710.697644,"blurry.complete",0.888889,939.1613,1710.5,"blurry.complete",75.2,38,0,2857.6,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",60.7029904995327,57.3949931714686,3484.0477252084,1334.515824,237.5576262,"blurry.complete",0.873206,1335.6613,236,"complete",72.4,43.2,0.016626,3127.68,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",61.5844839367114,61.5943293711356,3793.25498774921,1982.232,1758.491856,"blurry.complete",0.841822,1989.3846,1754.3599,"complete",78.42596,39.12484,0.0806,3068.4031368464,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",58.1632655750037,43.3296793494394,2520.1956472812,75.82109976,1219.892076,"blurry.complete",0.840447,71.5806,1216.5928,"blurry.complete",57.26452,36.4742,0,2088.677555384,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",57.5555202566992,54.6828663911083,3147.30082426781,802.849968,229.9959036,"blurry.complete",0.828531,802.7794,232.8115,"complete",71.20092,41.96432,3.094292,2987.8981911744,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",57.7404669276275,56.2439273383056,3247.55062635731,829.434816,1198.973664,"blurry.complete",0.817422,832.1613,1193,"blurry.complete",62.4,36.8,0,2296.32,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",56.3344804390339,60.1569272879108,3388.9092435732,2200.242528,1248.149088,"blurry.complete",0.813164,2199.6613,1249,"blurry.complete",77.2,37.6,0.064343,2902.72,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",57.2993221481448,55.9303192631329,3204.76938130684,1879.495488,246.9587616,"blurry.complete",0.808474,1881.6764,245.009,"complete",73.42672,40.04588,0.043586,2940.4376179136,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",47.554957861545,56.3256518140145,2678.56399853952,1558.03176,594.286632,"blurry.complete",0.775382,1559.1869,590.7657,"complete",76.0092,34.68376,0.047797,2636.284850592,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",49.62948567357,56.0789881819597,2783.17134056487,1921.415256,617.349762,"blurry.complete",0.764718,1931.747,616.0905,"complete",72.99132,32.33628,0.106726,2360.2677610896,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",52.981461166899,47.6990752452935,2527.16670280551,2508.079464,1796.139846,"blurry.complete",0.757105,2510.0257,1801.5,"incomplete",60.4,39.6,0.074486,2391.84,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",58.8732260112288,59.6487627219129,3511.71508901734,358.780428,252.546984,"blurry.complete",0.74491,362.4764,253.854,"complete",79.66448,43.00888,3.088801,3426.2800605824,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",50.6075767975179,53.4046901528085,2702.68195825591,2372.563872,654.099624,"blurry.complete",0.707229,2380.4736,652.8608,"complete",75.77168,37.18588,0.139921,2817.6365998784,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",58.3337573584785,52.5307825724442,3064.31792443195,1170.88092,1192.535136,"blurry.complete",0.59481,1173.6613,1190.5,"blurry.complete",68.4,41.2,0,2818.08,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_1",11.5581129395954,33.8897883151896,391.702000845942,2576.506968,1546.666326,"blurry.complete",0.303511,NA,NA,"",NA,NA,NA,NA,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",46.5590645419792,56.9005699580539,2649.23730915243,374.527152,508.32198,"complete",0.550845,374.8136,507.4661,"blurry.complete",86.4,33.2,3.133301,2868.48,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",50.6909055697989,57.6546184797164,2922.56482101809,2115.31176,587.589552,"complete",0.527676,2120.8136,585.9661,"blurry.complete",73.6,35.2,0,2590.72,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",48.3337572522918,60.4001479342212,2919.36608825516,1002.79944,1222.510644,"complete",0.52645,1004.3136,1222.4661,"complete",79.6,33.2,0,2642.72,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",53.9344747580223,54.3694597507011,2932.3882545315,2112.233112,1647.881172,"blurry.complete",0.907922,2112.3652,1648.56,"blurry.complete",68.72608,38.81144,3.038392,2667.3581303552,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",51.9001346588997,57.9413096818219,3007.16177479957,1678.04784,584.472348,"blurry.complete",0.906615,1681.8136,581.9661,"blurry.complete",79.2,34.4,0,2724.48,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",59.861874443271,56.1423652592671,3360.7872200985,977.201496,1590.507414,"blurry.complete",0.893207,984.8136,1593.9661,"blurry.complete",72,40,3.081251,2880,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",51.0163762045051,55.9981227025294,2856.82129453828,1775.236176,225.6190362,"blurry.complete",0.887063,1777.3136,223.9661,"blurry.complete",75.6,35.2,0,2661.12,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",51.8391075667183,57.3695016385253,2973.98376648854,2457.388368,1645.98966,"blurry.complete",0.884361,2465.3136,1645.9661,"blurry.complete",74.8,36.8,0,2752.64,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",51.2344809493154,58.3050167507495,2987.22726996579,1204.416216,223.0162146,"blurry.complete",0.883565,1208.3136,223.9661,"blurry.complete",79.6,36,0,2865.6,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",45.1484966571072,54.3962454286625,2455.90870489515,1788.003072,1221.630984,"blurry.complete",0.88253,1793.3136,1220.4661,"blurry.complete",72.4,28.4,3.130256,2056.16,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",58.7101429175786,59.9129732747414,3517.49922357713,1942.753896,1577.851488,"blurry.complete",0.88211,1947.8136,1581.4661,"blurry.complete",75.2,36.4,3.112045,2737.28,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",53.9436882831303,57.0790229066729,3079.05301918322,235.1906928,1658.644128,"blurry.complete",0.881234,240.8585,1657.8192,"blurry.complete",77.57752,37.73544,0.044052,2927.4218513088,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",39.9023301124931,61.0200456989461,2434.84200695877,2051.106624,1041.08976,"blurry.complete",0.873194,2053.3136,1042.4661,"blurry.complete",78.8,28.4,0,2237.92,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",49.9986456187126,56.6131762061065,2830.58213447885,2251.157184,226.6771068,"blurry.complete",0.862595,2255.4253,227.7642,"blurry.complete",74.92668,34.26816,3.124221,2567.5994585088,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",53.730185672463,54.2925482350708,2917.14869730151,718.87176,1665.042804,"blurry.complete",0.856567,719.3136,1667.4661,"blurry.complete",69.2,38,3.028357,2629.6,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",44.676178894418,57.7091624557534,2578.22486572027,1171.844496,577.145898,"blurry.complete",0.85401,1172.8136,576.9661,"blurry.complete",82.4,32.8,0,2702.72,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",54.6831935981495,54.0592331043033,2956.13150961011,1640.675088,1664.226324,"blurry.complete",0.85106,1641.3136,1666.9661,"blurry.complete",69.2,38.4,3.113894,2657.28,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",59.57350946972,58.8278273223228,3504.58012806945,530.08668,1591.009938,"blurry.complete",0.848214,536.3136,1596.9661,"blurry.complete",73.2,40,0,2928,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",57.2346291041982,55.3228373024635,3166.3820739984,1446.881616,1593.252342,"blurry.complete",0.844096,1452.8136,1593.9661,"blurry.complete",72.8,40,3.09048,2912,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",46.020182218243,58.14115684635,2675.66663244847,617.448096,565.122744,"blurry.complete",0.832742,616.3136,563.4661,"blurry.complete",76.4,31.6,0,2414.24,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",50.3273933932913,62.812525599953,3161.19068589501,1452.133656,518.604282,"blurry.complete",0.804851,1455.0099,519.4818,"complete",82.57268,34.77292,3.103314,2871.2931958256,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",44.0685874914199,55.5675023421862,2448.78133864631,1475.900352,1228.537044,"blurry.complete",0.794178,1488.3136,1228.9661,"complete",78,29.6,0,2308.8,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",48.0735758492427,59.1724950961165,2844.63343119209,638.716752,212.3700444,"blurry.complete",0.785327,639.3136,213.4661,"complete",80.4,32.4,0,2604.96,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",55.8760457687301,63.1067249492609,3526.15425157956,1137.299616,1669.85712,"blurry.complete",0.783936,1137.8136,1673.4661,"blurry.complete",80.8,37.2,0,3005.76,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",48.5538022997461,57.2422541533942,2779.32909135572,1956.88872,524.975256,"blurry.complete",0.775752,1960.5606,524.1415,"blurry.complete",77.76376,35.399,3.066431,2752.75934024,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",50.1230264836564,55.0319089823607,2758.36583136903,2368.021392,519.603984,"blurry.complete",0.75785,2363.3136,522.4661,"blurry.complete",70,32.4,3.058856,2268,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",52.4982587811404,62.2841798222478,3269.81099027945,262.6233192,1193.977584,"blurry.complete",0.753812,262.3136,1191.9661,"blurry.complete",75.6,37.6,0,2842.56,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",45.9562089883751,59.3847884218285,2729.09974744399,116.19370944,564.534684,"blurry.complete",0.740047,115.7644,563.8862,"blurry.complete",79.15292,31.72112,0.045183,2510.8192736704,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",44.6643211109614,59.0704415074662,2638.34116765573,2108.264112,1226.029284,"blurry.complete",0.70568,2112.8096,1225.218,"blurry.complete",76.00368,29.16812,3.113825,2216.8844586816,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",47.4408955648514,61.4861221120955,2916.95669780762,883.452096,509.41305,"blurry.complete",0.693522,888.8136,508.4661,"complete",83.2,30.8,0,2562.56,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",49.4586568923722,56.1527259156717,2777.23840463462,2439.283248,1214.77158,"blurry.complete",0.67756,2442.8136,1215.9661,"blurry.complete",76.8,34.4,0,2641.92,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",52.7971646171757,54.6915910998308,2887.56093847303,88.56166104,217.2589128,"blurry.complete",0.667771,90.3163,216.9927,"blurry.incomplete",72.25308,30.9656,0,2237.359974048,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P290_g67_7",51.6567561029749,63.3264613384838,3271.23956822653,639.270792,1203.402582,"blurry.complete",0.580368,639.8136,1205.4661,"blurry.complete",80,34.8,0,2784,"adaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",61.3750887672485,71.3235517614255,4377.48932055293,1007.190288,678.316032,"blurry.complete",0.566626,1006.3077,678.5295,"complete",87.30196,49.32376,0.029252,4306.0609225696,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",67.3372748805691,56.1946417818446,3783.99404047919,1508.039208,1362.931596,"complete",0.534299,1511.2775,1363.4674,"complete",75.00252,50.5418,0.024974,3790.762365336,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",66.482731452789,61.3176623775368,4076.56568115857,612.912096,1803.459492,"blurry.complete",0.902236,612.9237,1797.9661,"blurry.complete",80.4,44,3.121416,3537.6,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",62.1527491534096,65.82620901677,4091.27985673921,2001.41604,124.1174988,"blurry.complete",0.900945,2003.0529,123.7729,"blurry.complete",89.31716,46.2344,0.040349,4129.525302304,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",50.2890653255693,59.1209080166585,2973.13520535671,1296.0648,94.1121504,"blurry.complete",0.897981,1296.8146,93.6287,"blurry.complete",79.383,34.16184,0.057533,2711.86934472,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",60.5865901462833,61.2621320040673,3711.66368321793,2279.07756,708.59286,"blurry.complete",0.892163,2283.0168,704.7193,"blurry.complete",79.70704,42.58112,0.014729,3394.0150350848,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",57.4203231176845,57.1895755876094,3283.84390920377,793.403424,1418.372532,"blurry.complete",0.891638,797.4237,1416.4661,"blurry.complete",75.2,42,0,3158.4,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",53.79456286859,58.5812677903464,3151.35369306949,1594.581552,104.6060082,"blurry.complete",0.889994,1590.0427,102.3061,"blurry.complete",74.02524,37.14792,0.024196,2749.8836935008,"abaxial"
"240pictures.csv","T32L75_W3_A4_R5_P292_g31_1",61.1219926326451,58.5114458514459,3576.33616225749,2162.961144,1818.821466,"blurry.complete",0.874058,2161.2268,1813.8964,"blurry.complete",76.68184,43.13676,0.012025,3307.8061284384,"abaxial"
