"plot_id","Weight","Ear_numb","date","var","rep","nitrogen","appl","timeid"
"135",14.89,10,"20210701","Alves",3,176,"Combined","Early"
"135",25.5,10,"20210719","Alves",3,176,"Combined","Early"
"135",11.45,10,"20210628","Alves",3,176,"Combined","Early"
"136",5.37,10,"20210617","Patras",3,176,"Combined","Late"
"136",5.09,10,"20210614","Patras",3,176,"Combined","Late"
"136",23.18,10,"20210719","Patras",3,176,"Combined","Late"
"136",NA,10,"20210708","Patras",3,176,"Combined","Late"
"136",22.69,10,"20210715","Patras",3,176,"Combined","Late"
"136",11.98,10,"20210628","Patras",3,176,"Combined","Late"
"136",17.12,10,"20210705","Patras",3,176,"Combined","Late"
"136",11.19,10,"20210624","Patras",3,176,"Combined","Late"
"136",23.79,10,"20210712","Patras",3,176,"Combined","Late"
"136",14.61,10,"20210701","Patras",3,176,"Combined","Late"
"136",6.67,10,"20210621","Patras",3,176,"Combined","Late"
"137",4.83,10,"20210614","Alves",3,176,"Combined","Late"
"137",19.63,10,"20210719","Alves",3,176,"Combined","Late"
"137",8.46,10,"20210624","Alves",3,176,"Combined","Late"
"137",9.72,10,"20210628","Alves",3,176,"Combined","Late"
"137",13.24,10,"20210701","Alves",3,176,"Combined","Late"
"137",NA,10,"20210708","Alves",3,176,"Combined","Late"
"137",22.13,10,"20210715","Alves",3,176,"Combined","Late"
"137",19.61,10,"20210712","Alves",3,176,"Combined","Late"
"137",4.85,10,"20210621","Alves",3,176,"Combined","Late"
"137",4.67,10,"20210617","Alves",3,176,"Combined","Late"
"137",14.78,10,"20210705","Alves",3,176,"Combined","Late"
"138",NA,10,"20210708","Torrild",3,176,"Combined","Early"
"138",9.81,10,"20210624","Torrild",3,176,"Combined","Early"
"138",4.37,10,"20210614","Torrild",3,176,"Combined","Early"
"138",5.34,10,"20210617","Torrild",3,176,"Combined","Early"
"138",16.1,10,"20210705","Torrild",3,176,"Combined","Early"
"138",22.75,10,"20210715","Torrild",3,176,"Combined","Early"
"138",11.12,10,"20210628","Torrild",3,176,"Combined","Early"
"138",19.3,10,"20210719","Torrild",3,176,"Combined","Early"
"138",14.24,10,"20210701","Torrild",3,176,"Combined","Early"
"138",23.76,10,"20210712","Torrild",3,176,"Combined","Early"
"138",6.42,10,"20210621","Torrild",3,176,"Combined","Early"
"139",8.2,10,"20210624","Apertus",3,176,"Split","Early"
"139",22.58,10,"20210715","Apertus",3,176,"Split","Early"
"139",4.85,10,"20210617","Apertus",3,176,"Split","Early"
"139",NA,10,"20210708","Apertus",3,176,"Split","Early"
"139",4.47,10,"20210614","Apertus",3,176,"Split","Early"
"139",21,10,"20210719","Apertus",3,176,"Split","Early"
"139",15.46,10,"20210705","Apertus",3,176,"Split","Early"
"139",9.59,10,"20210628","Apertus",3,176,"Split","Early"
"139",22.36,10,"20210712","Apertus",3,176,"Split","Early"
"139",14.21,10,"20210701","Apertus",3,176,"Split","Early"
"139",5.85,10,"20210621","Apertus",3,176,"Split","Early"
"14",4.74,10,"20210617","Pionier",1,220,"Combined","Early"
"14",16.38,10,"20210715","Pionier",1,220,"Combined","Early"
"14",9.06,10,"20210628","Pionier",1,220,"Combined","Early"
"14",17.82,10,"20210712","Pionier",1,220,"Combined","Early"
"14",12.79,10,"20210701","Pionier",1,220,"Combined","Early"
"14",7.84,10,"20210624","Pionier",1,220,"Combined","Early"
"14",3.86,10,"20210614","Pionier",1,220,"Combined","Early"
"14",20.72,10,"20210719","Pionier",1,220,"Combined","Early"
"14",12.87,10,"20210705","Pionier",1,220,"Combined","Early"
"14",17.14,10,"20210708","Pionier",1,220,"Combined","Early"
"14",4.92,10,"20210621","Pionier",1,220,"Combined","Early"
"140",NA,10,"20210708","Capone",3,176,"Split","Late"
"140",25.8,10,"20210719","Capone",3,176,"Split","Late"
"140",9.16,10,"20210624","Capone",3,176,"Split","Late"
"140",20.1,10,"20210715","Capone",3,176,"Split","Late"
"140",5.19,10,"20210614","Capone",3,176,"Split","Late"
"140",15.18,10,"20210705","Capone",3,176,"Split","Late"
"140",5.66,10,"20210617","Capone",3,176,"Split","Late"
"140",11.16,10,"20210628","Capone",3,176,"Split","Late"
"140",6.76,10,"20210621","Capone",3,176,"Split","Late"
"140",15.38,10,"20210701","Capone",3,176,"Split","Late"
"140",21.44,10,"20210712","Capone",3,176,"Split","Late"
"141",11.2,10,"20210624","Patras",3,176,"Split","Late"
"141",22.22,10,"20210712","Patras",3,176,"Split","Late"
"141",23.13,10,"20210719","Patras",3,176,"Split","Late"
"141",NA,10,"20210708","Patras",3,176,"Split","Late"
"141",7.03,10,"20210621","Patras",3,176,"Split","Late"
"141",10.69,10,"20210628","Patras",3,176,"Split","Late"
"141",16.16,10,"20210705","Patras",3,176,"Split","Late"
"141",20.67,10,"20210715","Patras",3,176,"Split","Late"
"141",4.46,10,"20210614","Patras",3,176,"Split","Late"
"141",14.49,10,"20210701","Patras",3,176,"Split","Late"
"141",5.55,10,"20210617","Patras",3,176,"Split","Late"
"142",7.58,10,"20210621","Torrild",3,176,"Split","Early"
"142",NA,10,"20210708","Torrild",3,176,"Split","Early"
"142",15.35,10,"20210705","Torrild",3,176,"Split","Early"
"142",12.18,10,"20210628","Torrild",3,176,"Split","Early"
"142",19.3,10,"20210719","Torrild",3,176,"Split","Early"
"142",13.42,10,"20210701","Torrild",3,176,"Split","Early"
"142",21.24,10,"20210712","Torrild",3,176,"Split","Early"
"142",4.28,10,"20210614","Torrild",3,176,"Split","Early"
"142",18.25,10,"20210715","Torrild",3,176,"Split","Early"
"142",5.29,10,"20210617","Torrild",3,176,"Split","Early"
"142",9.48,10,"20210624","Torrild",3,176,"Split","Early"
"143",6.66,10,"20210617","Patras",3,176,"Combined","Early"
"143",24.31,10,"20210712","Patras",3,176,"Combined","Early"
"143",6,10,"20210621","Patras",3,176,"Combined","Early"
"143",17.66,10,"20210705","Patras",3,176,"Combined","Early"
"143",NA,10,"20210708","Patras",3,176,"Combined","Early"
"143",23.72,10,"20210719","Patras",3,176,"Combined","Early"
"143",21.22,10,"20210715","Patras",3,176,"Combined","Early"
"143",4.15,10,"20210614","Patras",3,176,"Combined","Early"
"143",14.11,10,"20210628","Patras",3,176,"Combined","Early"
"143",9.47,10,"20210624","Patras",3,176,"Combined","Early"
"143",16.88,10,"20210701","Patras",3,176,"Combined","Early"
"144",5.45,10,"20210617","Esket",3,176,"Combined","Late"
"144",13.15,10,"20210705","Esket",3,176,"Combined","Late"
"144",11.58,10,"20210701","Esket",3,176,"Combined","Late"
"144",21.52,10,"20210715","Esket",3,176,"Combined","Late"
"144",16.22,10,"20210712","Esket",3,176,"Combined","Late"
"144",5.87,10,"20210621","Esket",3,176,"Combined","Late"
"144",23.29,10,"20210719","Esket",3,176,"Combined","Late"
"144",4.18,10,"20210614","Esket",3,176,"Combined","Late"
"144",9.05,10,"20210628","Esket",3,176,"Combined","Late"
"144",8.12,10,"20210624","Esket",3,176,"Combined","Late"
"144",NA,10,"20210708","Esket",3,176,"Combined","Late"
"145",5.42,10,"20210617","Apertus",3,176,"Combined","Late"
"145",8.25,10,"20210628","Apertus",3,176,"Combined","Late"
"145",13.38,10,"20210705","Apertus",3,176,"Combined","Late"
"145",11.7,10,"20210701","Apertus",3,176,"Combined","Late"
"145",22.87,10,"20210719","Apertus",3,176,"Combined","Late"
"145",4.2,10,"20210614","Apertus",3,176,"Combined","Late"
"145",4.92,10,"20210621","Apertus",3,176,"Combined","Late"
"145",7.84,10,"20210624","Apertus",3,176,"Combined","Late"
"145",21.44,10,"20210715","Apertus",3,176,"Combined","Late"
"145",18.01,10,"20210712","Apertus",3,176,"Combined","Late"
"145",NA,10,"20210708","Apertus",3,176,"Combined","Late"
"146",5.47,10,"20210617","Apertus",3,176,"Combined","Early"
"146",14.8,10,"20210701","Apertus",3,176,"Combined","Early"
"146",9.61,10,"20210624","Apertus",3,176,"Combined","Early"
"146",5.85,10,"20210621","Apertus",3,176,"Combined","Early"
"146",22.86,10,"20210715","Apertus",3,176,"Combined","Early"
"146",17.43,10,"20210712","Apertus",3,176,"Combined","Early"
"146",16.83,10,"20210708","Apertus",3,176,"Combined","Early"
"146",13.99,10,"20210705","Apertus",3,176,"Combined","Early"
"146",4.26,10,"20210614","Apertus",3,176,"Combined","Early"
"146",24.85,10,"20210719","Apertus",3,176,"Combined","Early"
"146",10.12,10,"20210628","Apertus",3,176,"Combined","Early"
"147",15.99,10,"20210701","Potenzial",3,176,"Split","Early"
"147",4.74,10,"20210614","Potenzial",3,176,"Split","Early"
"147",18.58,10,"20210712","Potenzial",3,176,"Split","Early"
"147",18.96,10,"20210715","Potenzial",3,176,"Split","Early"
"147",NA,10,"20210708","Potenzial",3,176,"Split","Early"
"147",9.2,10,"20210624","Potenzial",3,176,"Split","Early"
"147",5.44,10,"20210617","Potenzial",3,176,"Split","Early"
"147",11.81,10,"20210705","Potenzial",3,176,"Split","Early"
"147",10.53,10,"20210628","Potenzial",3,176,"Split","Early"
"147",5.81,10,"20210621","Potenzial",3,176,"Split","Early"
"147",19.68,10,"20210719","Potenzial",3,176,"Split","Early"
"148",16.56,10,"20210712","Torrild",3,176,"Split","Late"
"148",16.4,10,"20210715","Torrild",3,176,"Split","Late"
"148",4.34,10,"20210614","Torrild",3,176,"Split","Late"
"148",NA,10,"20210708","Torrild",3,176,"Split","Late"
"148",4.86,10,"20210617","Torrild",3,176,"Split","Late"
"148",13.22,10,"20210705","Torrild",3,176,"Split","Late"
"148",10.29,10,"20210628","Torrild",3,176,"Split","Late"
"148",13.34,10,"20210701","Torrild",3,176,"Split","Late"
"148",5.18,10,"20210621","Torrild",3,176,"Split","Late"
"148",20.97,10,"20210719","Torrild",3,176,"Split","Late"
"148",8.62,10,"20210624","Torrild",3,176,"Split","Late"
"149",4.09,10,"20210614","Pionier",3,176,"Split","Late"
"149",16.19,10,"20210715","Pionier",3,176,"Split","Late"
"149",11.52,10,"20210701","Pionier",3,176,"Split","Late"
"149",11.57,10,"20210705","Pionier",3,176,"Split","Late"
"149",19.31,10,"20210719","Pionier",3,176,"Split","Late"
"149",8.96,10,"20210628","Pionier",3,176,"Split","Late"
"149",13.68,10,"20210712","Pionier",3,176,"Split","Late"
"149",4.59,10,"20210621","Pionier",3,176,"Split","Late"
"149",NA,10,"20210708","Pionier",3,176,"Split","Late"
"149",7.6,10,"20210624","Pionier",3,176,"Split","Late"
"149",4.52,10,"20210617","Pionier",3,176,"Split","Late"
"15",5.49,10,"20210617","Capone",1,220,"Split","Late"
"15",21.75,10,"20210715","Capone",1,220,"Split","Late"
"15",21.04,10,"20210712","Capone",1,220,"Split","Late"
"15",14.03,10,"20210701","Capone",1,220,"Split","Late"
"15",5.03,10,"20210614","Capone",1,220,"Split","Late"
"15",8.75,10,"20210628","Capone",1,220,"Split","Late"
"15",23.53,10,"20210719","Capone",1,220,"Split","Late"
"15",16.7,10,"20210705","Capone",1,220,"Split","Late"
"15",8.03,10,"20210624","Capone",1,220,"Split","Late"
"15",21.95,10,"20210708","Capone",1,220,"Split","Late"
"15",6.25,10,"20210621","Capone",1,220,"Split","Late"
"150",14.99,10,"20210701","Capone",3,176,"Split","Early"
"150",23.95,10,"20210715","Capone",3,176,"Split","Early"
"150",7.39,10,"20210621","Capone",3,176,"Split","Early"
"150",18.65,10,"20210705","Capone",3,176,"Split","Early"
"150",21.56,10,"20210712","Capone",3,176,"Split","Early"
"150",11.72,10,"20210624","Capone",3,176,"Split","Early"
"150",23.96,10,"20210719","Capone",3,176,"Split","Early"
"150",12.39,10,"20210628","Capone",3,176,"Split","Early"
"150",6.14,10,"20210614","Capone",3,176,"Split","Early"
"150",6.51,10,"20210617","Capone",3,176,"Split","Early"
"150",NA,10,"20210708","Capone",3,176,"Split","Early"
"151",20.33,10,"20210715","Potenzial",3,176,"Combined","Early"
"151",16.75,10,"20210719","Potenzial",3,176,"Combined","Early"
"151",5.43,10,"20210621","Potenzial",3,176,"Combined","Early"
"151",19.1,10,"20210712","Potenzial",3,176,"Combined","Early"
"151",5.03,10,"20210617","Potenzial",3,176,"Combined","Early"
"151",7.94,10,"20210624","Potenzial",3,176,"Combined","Early"
"151",9.61,10,"20210628","Potenzial",3,176,"Combined","Early"
"151",NA,10,"20210708","Potenzial",3,176,"Combined","Early"
"151",4.42,10,"20210614","Potenzial",3,176,"Combined","Early"
"151",13.58,10,"20210701","Potenzial",3,176,"Combined","Early"
"151",13.97,10,"20210705","Potenzial",3,176,"Combined","Early"
"152",11.36,10,"20210628","Torrild",3,176,"Combined","Late"
"152",NA,10,"20210708","Torrild",3,176,"Combined","Late"
"152",5.51,10,"20210617","Torrild",3,176,"Combined","Late"
"152",12.53,10,"20210701","Torrild",3,176,"Combined","Late"
"152",13.76,10,"20210705","Torrild",3,176,"Combined","Late"
"152",22.43,10,"20210715","Torrild",3,176,"Combined","Late"
"152",15.71,10,"20210719","Torrild",3,176,"Combined","Late"
"152",17.33,10,"20210712","Torrild",3,176,"Combined","Late"
"152",7.05,10,"20210621","Torrild",3,176,"Combined","Late"
"152",4.59,10,"20210614","Torrild",3,176,"Combined","Late"
"152",7.92,10,"20210624","Torrild",3,176,"Combined","Late"
"153",12.64,10,"20210705","Potenzial",3,176,"Combined","Late"
"153",17.45,10,"20210719","Potenzial",3,176,"Combined","Late"
"153",17.3,10,"20210712","Potenzial",3,176,"Combined","Late"
"153",8.54,10,"20210624","Potenzial",3,176,"Combined","Late"
"153",NA,10,"20210708","Potenzial",3,176,"Combined","Late"
"153",5.04,10,"20210621","Potenzial",3,176,"Combined","Late"
"153",11.33,10,"20210701","Potenzial",3,176,"Combined","Late"
"153",4.97,10,"20210617","Potenzial",3,176,"Combined","Late"
"153",8.47,10,"20210628","Potenzial",3,176,"Combined","Late"
"153",4.28,10,"20210614","Potenzial",3,176,"Combined","Late"
"153",21.5,10,"20210715","Potenzial",3,176,"Combined","Late"
"154",15.09,10,"20210705","Pionier",3,176,"Combined","Early"
"154",4.63,10,"20210617","Pionier",3,176,"Combined","Early"
"154",16.4,10,"20210708","Pionier",3,176,"Combined","Early"
"154",21.01,10,"20210719","Pionier",3,176,"Combined","Early"
"154",15.95,10,"20210712","Pionier",3,176,"Combined","Early"
"154",10.69,10,"20210701","Pionier",3,176,"Combined","Early"
"154",8,10,"20210624","Pionier",3,176,"Combined","Early"
"154",4.15,10,"20210614","Pionier",3,176,"Combined","Early"
"154",17.03,10,"20210715","Pionier",3,176,"Combined","Early"
"154",5.79,10,"20210621","Pionier",3,176,"Combined","Early"
"154",8.85,10,"20210628","Pionier",3,176,"Combined","Early"
"155",19.37,10,"20210712","Patras",3,176,"Split","Early"
"155",9.7,10,"20210624","Patras",3,176,"Split","Early"
"155",21.41,10,"20210708","Patras",3,176,"Split","Early"
"155",6.51,10,"20210621","Patras",3,176,"Split","Early"
"155",5.91,10,"20210617","Patras",3,176,"Split","Early"
"155",15.55,10,"20210701","Patras",3,176,"Split","Early"
"155",16.12,10,"20210705","Patras",3,176,"Split","Early"
"155",22.74,10,"20210719","Patras",3,176,"Split","Early"
"155",12.32,10,"20210628","Patras",3,176,"Split","Early"
"155",4.74,10,"20210614","Patras",3,176,"Split","Early"
"155",18.74,10,"20210715","Patras",3,176,"Split","Early"
"156",4.67,10,"20210617","Esket",3,176,"Split","Late"
"156",12.93,10,"20210705","Esket",3,176,"Split","Late"
"156",5.28,10,"20210621","Esket",3,176,"Split","Late"
"156",7,10,"20210624","Esket",3,176,"Split","Late"
"156",NA,10,"20210708","Esket",3,176,"Split","Late"
"156",23.41,10,"20210719","Esket",3,176,"Split","Late"
"156",9.8,10,"20210628","Esket",3,176,"Split","Late"
"156",13.07,10,"20210701","Esket",3,176,"Split","Late"
"156",4.32,10,"20210614","Esket",3,176,"Split","Late"
"156",21.05,10,"20210715","Esket",3,176,"Split","Late"
"156",20.32,10,"20210712","Esket",3,176,"Split","Late"
"157",13.44,10,"20210705","Apertus",3,176,"Split","Late"
"157",20.35,10,"20210712","Apertus",3,176,"Split","Late"
"157",4.45,10,"20210614","Apertus",3,176,"Split","Late"
"157",NA,10,"20210708","Apertus",3,176,"Split","Late"
"157",5.75,10,"20210621","Apertus",3,176,"Split","Late"
"157",8.37,10,"20210624","Apertus",3,176,"Split","Late"
"157",23.98,10,"20210715","Apertus",3,176,"Split","Late"
"157",23.16,10,"20210719","Apertus",3,176,"Split","Late"
"157",5.31,10,"20210617","Apertus",3,176,"Split","Late"
"157",12.63,10,"20210701","Apertus",3,176,"Split","Late"
"157",9.59,10,"20210628","Apertus",3,176,"Split","Late"
"158",16.87,10,"20210705","Alves",3,176,"Split","Early"
"158",19.77,10,"20210719","Alves",3,176,"Split","Early"
"158",NA,10,"20210708","Alves",3,176,"Split","Early"
"158",5.36,10,"20210621","Alves",3,176,"Split","Early"
"158",5.22,10,"20210617","Alves",3,176,"Split","Early"
"158",8.37,10,"20210624","Alves",3,176,"Split","Early"
"158",4.8,10,"20210614","Alves",3,176,"Split","Early"
"158",19.59,10,"20210715","Alves",3,176,"Split","Early"
"158",9.6,10,"20210628","Alves",3,176,"Split","Early"
"158",13.03,10,"20210701","Alves",3,176,"Split","Early"
"158",20.9,10,"20210712","Alves",3,176,"Split","Early"
"159",6.61,10,"20210617","Capone",3,176,"Combined","Early"
"159",5.29,10,"20210614","Capone",3,176,"Combined","Early"
"159",20.59,10,"20210705","Capone",3,176,"Combined","Early"
"159",22.09,10,"20210712","Capone",3,176,"Combined","Early"
"159",8.75,10,"20210624","Capone",3,176,"Combined","Early"
"159",24.51,10,"20210719","Capone",3,176,"Combined","Early"
"159",6.1,10,"20210621","Capone",3,176,"Combined","Early"
"159",15.19,10,"20210701","Capone",3,176,"Combined","Early"
"159",NA,10,"20210708","Capone",3,176,"Combined","Early"
"159",12.3,10,"20210628","Capone",3,176,"Combined","Early"
"159",21.75,10,"20210715","Capone",3,176,"Combined","Early"
"16",17.73,10,"20210715","Pionier",1,220,"Split","Early"
"16",12.74,10,"20210705","Pionier",1,220,"Split","Early"
"16",7.69,10,"20210624","Pionier",1,220,"Split","Early"
"16",3.96,10,"20210614","Pionier",1,220,"Split","Early"
"16",7.47,9,"20210628","Pionier",1,220,"Split","Early"
"16",15.53,10,"20210712","Pionier",1,220,"Split","Early"
"16",4.78,10,"20210617","Pionier",1,220,"Split","Early"
"16",18.52,10,"20210708","Pionier",1,220,"Split","Early"
"16",18.16,10,"20210719","Pionier",1,220,"Split","Early"
"16",5.21,10,"20210621","Pionier",1,220,"Split","Early"
"16",12.14,10,"20210701","Pionier",1,220,"Split","Early"
"160",16.48,10,"20210705","Capone",3,176,"Combined","Late"
"160",25.66,10,"20210719","Capone",3,176,"Combined","Late"
"160",6.1,10,"20210617","Capone",3,176,"Combined","Late"
"160",NA,10,"20210708","Capone",3,176,"Combined","Late"
"160",24.35,10,"20210715","Capone",3,176,"Combined","Late"
"160",5.94,10,"20210621","Capone",3,176,"Combined","Late"
"160",14.08,10,"20210701","Capone",3,176,"Combined","Late"
"160",8.91,10,"20210624","Capone",3,176,"Combined","Late"
"160",5.05,10,"20210614","Capone",3,176,"Combined","Late"
"160",20.76,10,"20210712","Capone",3,176,"Combined","Late"
"160",11.42,10,"20210628","Capone",3,176,"Combined","Late"
"161",NA,10,"20210708","Alves",3,220,"Split","Early"
"161",15.13,10,"20210701","Alves",3,220,"Split","Early"
"161",8.2,10,"20210624","Alves",3,220,"Split","Early"
"161",25.85,10,"20210719","Alves",3,220,"Split","Early"
"161",21.35,10,"20210712","Alves",3,220,"Split","Early"
"161",4.35,10,"20210614","Alves",3,220,"Split","Early"
"161",4.28,10,"20210617","Alves",3,220,"Split","Early"
"161",5.07,10,"20210621","Alves",3,220,"Split","Early"
"161",15.64,10,"20210705","Alves",3,220,"Split","Early"
"161",11.3,10,"20210628","Alves",3,220,"Split","Early"
"161",17.76,10,"20210715","Alves",3,220,"Split","Early"
"162",7.07,10,"20210624","Apertus",3,220,"Split","Late"
"162",10.33,10,"20210701","Apertus",3,220,"Split","Late"
"162",8.21,10,"20210628","Apertus",3,220,"Split","Late"
"162",5.09,10,"20210621","Apertus",3,220,"Split","Late"
"162",26.57,10,"20210719","Apertus",3,220,"Split","Late"
"162",NA,10,"20210708","Apertus",3,220,"Split","Late"
"162",18.44,10,"20210712","Apertus",3,220,"Split","Late"
"162",4.13,10,"20210614","Apertus",3,220,"Split","Late"
"162",12.85,10,"20210705","Apertus",3,220,"Split","Late"
"162",4.36,10,"20210617","Apertus",3,220,"Split","Late"
"162",22.01,10,"20210715","Apertus",3,220,"Split","Late"
"163",NA,10,"20210708","Capone",3,220,"Combined","Late"
"163",7.21,10,"20210621","Capone",3,220,"Combined","Late"
"163",19.67,10,"20210712","Capone",3,220,"Combined","Late"
"163",5.14,10,"20210614","Capone",3,220,"Combined","Late"
"163",23.64,10,"20210715","Capone",3,220,"Combined","Late"
"163",27.91,10,"20210719","Capone",3,220,"Combined","Late"
"163",10.01,10,"20210624","Capone",3,220,"Combined","Late"
"163",6.48,10,"20210617","Capone",3,220,"Combined","Late"
"163",14.68,10,"20210705","Capone",3,220,"Combined","Late"
"163",12.16,10,"20210628","Capone",3,220,"Combined","Late"
"163",15.97,10,"20210701","Capone",3,220,"Combined","Late"
"164",25.86,10,"20210715","Alves",3,220,"Combined","Early"
"164",4.76,10,"20210614","Alves",3,220,"Combined","Early"
"164",5.41,10,"20210617","Alves",3,220,"Combined","Early"
"164",28.25,10,"20210719","Alves",3,220,"Combined","Early"
"164",9.05,10,"20210624","Alves",3,220,"Combined","Early"
"164",NA,10,"20210708","Alves",3,220,"Combined","Early"
"164",15.3,10,"20210701","Alves",3,220,"Combined","Early"
"164",5.32,10,"20210621","Alves",3,220,"Combined","Early"
"164",17.4,10,"20210705","Alves",3,220,"Combined","Early"
"164",11.64,10,"20210628","Alves",3,220,"Combined","Early"
"164",21.61,10,"20210712","Alves",3,220,"Combined","Early"
"165",4.12,10,"20210614","Potenzial",3,220,"Combined","Early"
"165",20.76,10,"20210715","Potenzial",3,220,"Combined","Early"
"165",12.24,10,"20210701","Potenzial",3,220,"Combined","Early"
"165",NA,10,"20210708","Potenzial",3,220,"Combined","Early"
"165",4.41,10,"20210617","Potenzial",3,220,"Combined","Early"
"165",9.69,10,"20210624","Potenzial",3,220,"Combined","Early"
"165",11.8,10,"20210628","Potenzial",3,220,"Combined","Early"
"165",17.98,10,"20210712","Potenzial",3,220,"Combined","Early"
"165",21.46,10,"20210719","Potenzial",3,220,"Combined","Early"
"165",12.17,10,"20210705","Potenzial",3,220,"Combined","Early"
"165",5.36,10,"20210621","Potenzial",3,220,"Combined","Early"
"166",4.05,10,"20210614","Esket",3,220,"Combined","Late"
"166",4.98,10,"20210617","Esket",3,220,"Combined","Late"
"166",NA,10,"20210708","Esket",3,220,"Combined","Late"
"166",20.37,10,"20210715","Esket",3,220,"Combined","Late"
"166",7.55,10,"20210624","Esket",3,220,"Combined","Late"
"166",10.39,10,"20210628","Esket",3,220,"Combined","Late"
"166",11.44,10,"20210701","Esket",3,220,"Combined","Late"
"166",13.66,10,"20210705","Esket",3,220,"Combined","Late"
"166",5.36,10,"20210621","Esket",3,220,"Combined","Late"
"166",19.36,10,"20210712","Esket",3,220,"Combined","Late"
"166",23.99,10,"20210719","Esket",3,220,"Combined","Late"
"167",3.88,10,"20210614","Pionier",3,220,"Split","Late"
"167",4.19,10,"20210617","Pionier",3,220,"Split","Late"
"167",8.21,10,"20210628","Pionier",3,220,"Split","Late"
"167",18.45,10,"20210715","Pionier",3,220,"Split","Late"
"167",NA,10,"20210708","Pionier",3,220,"Split","Late"
"167",14.03,10,"20210712","Pionier",3,220,"Split","Late"
"167",10.75,10,"20210701","Pionier",3,220,"Split","Late"
"167",6.72,10,"20210624","Pionier",3,220,"Split","Late"
"167",10.59,10,"20210705","Pionier",3,220,"Split","Late"
"167",4.2,10,"20210621","Pionier",3,220,"Split","Late"
"167",23.25,10,"20210719","Pionier",3,220,"Split","Late"
"168",NA,10,"20210708","Apertus",3,220,"Split","Early"
"168",4.04,10,"20210614","Apertus",3,220,"Split","Early"
"168",7.39,10,"20210624","Apertus",3,220,"Split","Early"
"168",5.74,10,"20210621","Apertus",3,220,"Split","Early"
"168",8.23,10,"20210628","Apertus",3,220,"Split","Early"
"168",19.67,10,"20210715","Apertus",3,220,"Split","Early"
"168",14.43,10,"20210705","Apertus",3,220,"Split","Early"
"168",21.78,10,"20210719","Apertus",3,220,"Split","Early"
"168",18.48,10,"20210712","Apertus",3,220,"Split","Early"
"168",4.84,10,"20210617","Apertus",3,220,"Split","Early"
"168",11.26,10,"20210701","Apertus",3,220,"Split","Early"
"169",8.16,10,"20210624","Pionier",3,220,"Split","Early"
"169",NA,10,"20210708","Pionier",3,220,"Split","Early"
"169",5.09,10,"20210621","Pionier",3,220,"Split","Early"
"169",4.16,10,"20210614","Pionier",3,220,"Split","Early"
"169",17.67,10,"20210715","Pionier",3,220,"Split","Early"
"169",12.4,10,"20210705","Pionier",3,220,"Split","Early"
"169",4.13,10,"20210617","Pionier",3,220,"Split","Early"
"169",9.75,10,"20210701","Pionier",3,220,"Split","Early"
"169",21.8,10,"20210719","Pionier",3,220,"Split","Early"
"169",9.19,10,"20210628","Pionier",3,220,"Split","Early"
"169",15.73,10,"20210712","Pionier",3,220,"Split","Early"
"17",22.44,10,"20210715","Patras",1,220,"Split","Early"
"17",8.58,10,"20210624","Patras",1,220,"Split","Early"
"17",7.19,10,"20210628","Patras",1,220,"Split","Early"
"17",21.84,10,"20210719","Patras",1,220,"Split","Early"
"17",4.92,10,"20210617","Patras",1,220,"Split","Early"
"17",14.04,10,"20210701","Patras",1,220,"Split","Early"
"17",4.55,10,"20210614","Patras",1,220,"Split","Early"
"17",15.24,10,"20210705","Patras",1,220,"Split","Early"
"17",19.43,10,"20210712","Patras",1,220,"Split","Early"
"17",22.35,10,"20210708","Patras",1,220,"Split","Early"
"17",5.37,10,"20210621","Patras",1,220,"Split","Early"
"170",7.26,10,"20210624","Potenzial",3,220,"Split","Late"
"170",12.11,10,"20210705","Potenzial",3,220,"Split","Late"
"170",18.12,10,"20210715","Potenzial",3,220,"Split","Late"
"170",4.66,10,"20210617","Potenzial",3,220,"Split","Late"
"170",NA,10,"20210708","Potenzial",3,220,"Split","Late"
"170",3.69,10,"20210614","Potenzial",3,220,"Split","Late"
"170",10.42,10,"20210701","Potenzial",3,220,"Split","Late"
"170",4.87,10,"20210621","Potenzial",3,220,"Split","Late"
"170",8.54,10,"20210628","Potenzial",3,220,"Split","Late"
"170",19.83,10,"20210719","Potenzial",3,220,"Split","Late"
"170",15.55,10,"20210712","Potenzial",3,220,"Split","Late"
"171",23.02,10,"20210715","Alves",3,220,"Combined","Late"
"171",8.66,10,"20210624","Alves",3,220,"Combined","Late"
"171",10.65,10,"20210628","Alves",3,220,"Combined","Late"
"171",16.26,10,"20210705","Alves",3,220,"Combined","Late"
"171",16.46,10,"20210712","Alves",3,220,"Combined","Late"
"171",14.69,10,"20210701","Alves",3,220,"Combined","Late"
"171",21.21,10,"20210719","Alves",3,220,"Combined","Late"
"171",NA,10,"20210708","Alves",3,220,"Combined","Late"
"171",5.16,10,"20210614","Alves",3,220,"Combined","Late"
"171",7.03,10,"20210621","Alves",3,220,"Combined","Late"
"171",5.16,10,"20210617","Alves",3,220,"Combined","Late"
"172",15.18,10,"20210705","Patras",3,220,"Combined","Early"
"172",10.57,10,"20210624","Patras",3,220,"Combined","Early"
"172",NA,10,"20210708","Patras",3,220,"Combined","Early"
"172",9.44,10,"20210628","Patras",3,220,"Combined","Early"
"172",16.05,10,"20210701","Patras",3,220,"Combined","Early"
"172",6.93,10,"20210621","Patras",3,220,"Combined","Early"
