"date","var","nitrogen","appl","timeid","weight","TT","BBCH","group"
2021-06-21,"Pionier",220,"Combined","Early",0.566333333333333,1837.98333333333,72.8083924415828,"Pionier.Combined.Early.220"
2021-06-21,"Pionier",220,"Combined","Early",0.566333333333333,1837.98333333333,72.8083924415828,"Pionier.Combined.Early.220"
2021-06-21,"Pionier",220,"Combined","Early",0.566333333333333,1837.98333333333,72.8083924415828,"Pionier.Combined.Early.220"
2021-06-21,"Pionier",220,"Combined","Late",0.587,1665.125,72.89404435958,"Pionier.Combined.Late.220"
2021-06-21,"Pionier",220,"Combined","Late",0.587,1665.125,72.89404435958,"Pionier.Combined.Late.220"
2021-06-21,"Pionier",220,"Combined","Late",0.587,1665.125,72.89404435958,"Pionier.Combined.Late.220"
2021-06-21,"Pionier",220,"Split","Early",0.539666666666667,1837.98333333333,72.8083924415828,"Pionier.Split.Early.220"
2021-06-21,"Pionier",220,"Split","Early",0.539666666666667,1837.98333333333,72.8083924415828,"Pionier.Split.Early.220"
2021-06-21,"Pionier",220,"Split","Early",0.539666666666667,1837.98333333333,72.8083924415828,"Pionier.Split.Early.220"
2021-06-21,"Pionier",220,"Split","Late",0.456666666666667,1665.125,72.89404435958,"Pionier.Split.Late.220"
2021-06-21,"Pionier",220,"Split","Late",0.456666666666667,1665.125,72.89404435958,"Pionier.Split.Late.220"
2021-06-21,"Pionier",220,"Split","Late",0.456666666666667,1665.125,72.89404435958,"Pionier.Split.Late.220"
2021-06-21,"Potenzial",176,"Combined","Early",0.605333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.176"
2021-06-21,"Potenzial",176,"Combined","Early",0.605333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.176"
2021-06-21,"Potenzial",176,"Combined","Early",0.605333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.176"
2021-06-21,"Potenzial",176,"Combined","Late",0.561,1665.125,73.136454718505,"Potenzial.Combined.Late.176"
2021-06-21,"Potenzial",176,"Combined","Late",0.561,1665.125,73.136454718505,"Potenzial.Combined.Late.176"
2021-06-21,"Potenzial",176,"Combined","Late",0.561,1665.125,73.136454718505,"Potenzial.Combined.Late.176"
2021-06-21,"Potenzial",176,"Split","Early",0.592333333333333,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.176"
2021-06-21,"Potenzial",176,"Split","Early",0.592333333333333,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.176"
2021-06-21,"Potenzial",176,"Split","Early",0.592333333333333,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.176"
2021-06-21,"Potenzial",176,"Split","Late",0.561,1665.125,73.136454718505,"Potenzial.Split.Late.176"
2021-06-21,"Potenzial",176,"Split","Late",0.561,1665.125,73.136454718505,"Potenzial.Split.Late.176"
2021-06-21,"Potenzial",176,"Split","Late",0.561,1665.125,73.136454718505,"Potenzial.Split.Late.176"
2021-06-21,"Potenzial",220,"Combined","Early",0.602333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.220"
2021-06-21,"Potenzial",220,"Combined","Early",0.602333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.220"
2021-06-21,"Potenzial",220,"Combined","Early",0.602333333333333,1837.98333333333,73.6513812918269,"Potenzial.Combined.Early.220"
2021-06-21,"Potenzial",220,"Combined","Late",0.584,1665.125,73.136454718505,"Potenzial.Combined.Late.220"
2021-06-21,"Potenzial",220,"Combined","Late",0.584,1665.125,73.136454718505,"Potenzial.Combined.Late.220"
2021-06-21,"Potenzial",220,"Combined","Late",0.584,1665.125,73.136454718505,"Potenzial.Combined.Late.220"
2021-06-21,"Potenzial",220,"Split","Early",0.633,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.220"
2021-06-21,"Potenzial",220,"Split","Early",0.633,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.220"
2021-06-21,"Potenzial",220,"Split","Early",0.633,1837.98333333333,73.6513812918269,"Potenzial.Split.Early.220"
2021-06-21,"Potenzial",220,"Split","Late",0.535666666666667,1665.125,73.136454718505,"Potenzial.Split.Late.220"
2021-06-21,"Potenzial",220,"Split","Late",0.535666666666667,1665.125,73.136454718505,"Potenzial.Split.Late.220"
2021-06-21,"Potenzial",220,"Split","Late",0.535666666666667,1665.125,73.136454718505,"Potenzial.Split.Late.220"
2021-06-21,"Torrild",176,"Combined","Early",0.685,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.176"
2021-06-21,"Torrild",176,"Combined","Early",0.685,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.176"
2021-06-21,"Torrild",176,"Combined","Early",0.685,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.176"
2021-06-21,"Torrild",176,"Combined","Late",0.617,1665.125,73.1900187540197,"Torrild.Combined.Late.176"
2021-06-21,"Torrild",176,"Combined","Late",0.617,1665.125,73.1900187540197,"Torrild.Combined.Late.176"
2021-06-21,"Torrild",176,"Combined","Late",0.617,1665.125,73.1900187540197,"Torrild.Combined.Late.176"
2021-06-21,"Torrild",176,"Split","Early",0.730333333333333,1837.98333333333,74.2168582476212,"Torrild.Split.Early.176"
2021-06-21,"Torrild",176,"Split","Early",0.730333333333333,1837.98333333333,74.2168582476212,"Torrild.Split.Early.176"
2021-06-21,"Torrild",176,"Split","Early",0.730333333333333,1837.98333333333,74.2168582476212,"Torrild.Split.Early.176"
2021-06-21,"Torrild",176,"Split","Late",0.541666666666667,1665.125,73.1900187540197,"Torrild.Split.Late.176"
2021-06-21,"Torrild",176,"Split","Late",0.541666666666667,1665.125,73.1900187540197,"Torrild.Split.Late.176"
2021-06-21,"Torrild",176,"Split","Late",0.541666666666667,1665.125,73.1900187540197,"Torrild.Split.Late.176"
2021-06-21,"Torrild",220,"Combined","Early",0.671,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.220"
2021-06-21,"Torrild",220,"Combined","Early",0.671,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.220"
2021-06-21,"Torrild",220,"Combined","Early",0.671,1837.98333333333,74.2168582476212,"Torrild.Combined.Early.220"
2021-06-21,"Torrild",220,"Combined","Late",0.654666666666667,1665.125,73.1900187540197,"Torrild.Combined.Late.220"
2021-06-21,"Torrild",220,"Combined","Late",0.654666666666667,1665.125,73.1900187540197,"Torrild.Combined.Late.220"
2021-06-21,"Torrild",220,"Combined","Late",0.654666666666667,1665.125,73.1900187540197,"Torrild.Combined.Late.220"
2021-06-21,"Torrild",220,"Split","Early",0.649,1837.98333333333,74.2168582476212,"Torrild.Split.Early.220"
2021-06-21,"Torrild",220,"Split","Early",0.649,1837.98333333333,74.2168582476212,"Torrild.Split.Early.220"
2021-06-21,"Torrild",220,"Split","Early",0.649,1837.98333333333,74.2168582476212,"Torrild.Split.Early.220"
2021-06-21,"Torrild",220,"Split","Late",0.691333333333333,1665.125,73.1900187540197,"Torrild.Split.Late.220"
2021-06-21,"Torrild",220,"Split","Late",0.691333333333333,1665.125,73.1900187540197,"Torrild.Split.Late.220"
2021-06-21,"Torrild",220,"Split","Late",0.691333333333333,1665.125,73.1900187540197,"Torrild.Split.Late.220"
2021-06-24,"Alves",176,"Combined","Early",0.861,1887.47916666667,76.4043891546854,"Alves.Combined.Early.176"
2021-06-24,"Alves",176,"Combined","Early",0.861,1887.47916666667,76.4043891546854,"Alves.Combined.Early.176"
2021-06-24,"Alves",176,"Combined","Early",0.861,1887.47916666667,76.4043891546854,"Alves.Combined.Early.176"
2021-06-24,"Alves",176,"Combined","Late",0.818333333333333,1714.62083333333,76.5951109290186,"Alves.Combined.Late.176"
2021-06-24,"Alves",176,"Combined","Late",0.818333333333333,1714.62083333333,76.5951109290186,"Alves.Combined.Late.176"
2021-06-24,"Alves",176,"Combined","Late",0.818333333333333,1714.62083333333,76.5951109290186,"Alves.Combined.Late.176"
2021-06-24,"Alves",176,"Split","Early",0.872333333333333,1887.47916666667,76.4043891546854,"Alves.Split.Early.176"
2021-06-24,"Alves",176,"Split","Early",0.872333333333333,1887.47916666667,76.4043891546854,"Alves.Split.Early.176"
2021-06-24,"Alves",176,"Split","Early",0.872333333333333,1887.47916666667,76.4043891546854,"Alves.Split.Early.176"
2021-06-24,"Alves",176,"Split","Late",0.81,1714.62083333333,76.5951109290186,"Alves.Split.Late.176"
2021-06-24,"Alves",176,"Split","Late",0.81,1714.62083333333,76.5951109290186,"Alves.Split.Late.176"
2021-06-24,"Alves",176,"Split","Late",0.81,1714.62083333333,76.5951109290186,"Alves.Split.Late.176"
2021-06-24,"Alves",220,"Combined","Early",0.809333333333333,1887.47916666667,76.4043891546854,"Alves.Combined.Early.220"
2021-06-24,"Alves",220,"Combined","Early",0.899259259259259,1887.47916666667,76.4043891546854,"Alves.Combined.Early.220"
2021-06-24,"Alves",220,"Combined","Early",0.809333333333333,1887.47916666667,76.4043891546854,"Alves.Combined.Early.220"
2021-06-24,"Alves",220,"Combined","Late",0.871666666666667,1714.62083333333,76.5951109290186,"Alves.Combined.Late.220"
2021-06-24,"Alves",220,"Combined","Late",0.871666666666667,1714.62083333333,76.5951109290186,"Alves.Combined.Late.220"
2021-06-24,"Alves",220,"Combined","Late",0.871666666666667,1714.62083333333,76.5951109290186,"Alves.Combined.Late.220"
2021-06-24,"Alves",220,"Split","Early",0.742,1887.47916666667,76.4043891546854,"Alves.Split.Early.220"
2021-06-24,"Alves",220,"Split","Early",0.742,1887.47916666667,76.4043891546854,"Alves.Split.Early.220"
2021-06-24,"Alves",220,"Split","Early",0.742,1887.47916666667,76.4043891546854,"Alves.Split.Early.220"
2021-06-24,"Alves",220,"Split","Late",0.791333333333333,1714.62083333333,76.5951109290186,"Alves.Split.Late.220"
2021-06-24,"Alves",220,"Split","Late",0.791333333333333,1714.62083333333,76.5951109290186,"Alves.Split.Late.220"
2021-06-24,"Alves",220,"Split","Late",0.791333333333333,1714.62083333333,76.5951109290186,"Alves.Split.Late.220"
2021-06-24,"Apertus",176,"Combined","Early",0.884333333333333,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.176"
2021-06-24,"Apertus",176,"Combined","Early",0.884333333333333,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.176"
2021-06-24,"Apertus",176,"Combined","Early",0.884333333333333,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.176"
2021-06-24,"Apertus",176,"Combined","Late",0.733666666666667,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.176"
2021-06-24,"Apertus",176,"Combined","Late",0.733666666666667,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.176"
2021-06-24,"Apertus",176,"Combined","Late",0.733666666666667,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.176"
2021-06-24,"Apertus",176,"Split","Early",0.819,1887.47916666667,75.7838186290832,"Apertus.Split.Early.176"
2021-06-24,"Apertus",176,"Split","Early",0.819,1887.47916666667,75.7838186290832,"Apertus.Split.Early.176"
2021-06-24,"Apertus",176,"Split","Early",0.819,1887.47916666667,75.7838186290832,"Apertus.Split.Early.176"
2021-06-24,"Apertus",176,"Split","Late",0.816,1714.62083333333,76.1716725088861,"Apertus.Split.Late.176"
2021-06-24,"Apertus",176,"Split","Late",0.816,1714.62083333333,76.1716725088861,"Apertus.Split.Late.176"
2021-06-24,"Apertus",176,"Split","Late",0.816,1714.62083333333,76.1716725088861,"Apertus.Split.Late.176"
2021-06-24,"Apertus",220,"Combined","Early",0.836666666666667,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.220"
2021-06-24,"Apertus",220,"Combined","Early",0.836666666666667,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.220"
2021-06-24,"Apertus",220,"Combined","Early",0.836666666666667,1887.47916666667,75.7838186290832,"Apertus.Combined.Early.220"
2021-06-24,"Apertus",220,"Combined","Late",0.766333333333333,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.220"
2021-06-24,"Apertus",220,"Combined","Late",0.766333333333333,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.220"
2021-06-24,"Apertus",220,"Combined","Late",0.766333333333333,1714.62083333333,76.1716725088861,"Apertus.Combined.Late.220"
2021-06-24,"Apertus",220,"Split","Early",0.728333333333333,1887.47916666667,75.7838186290832,"Apertus.Split.Early.220"
2021-06-24,"Apertus",220,"Split","Early",0.809259259259259,1887.47916666667,75.7838186290832,"Apertus.Split.Early.220"
2021-06-24,"Apertus",220,"Split","Early",0.728333333333333,1887.47916666667,75.7838186290832,"Apertus.Split.Early.220"
2021-06-24,"Apertus",220,"Split","Late",0.745666666666667,1714.62083333333,76.1716725088861,"Apertus.Split.Late.220"
2021-06-24,"Apertus",220,"Split","Late",0.745666666666667,1714.62083333333,76.1716725088861,"Apertus.Split.Late.220"
2021-06-24,"Apertus",220,"Split","Late",0.745666666666667,1714.62083333333,76.1716725088861,"Apertus.Split.Late.220"
2021-06-24,"Capone",176,"Combined","Early",0.948,1887.47916666667,75.5856335604584,"Capone.Combined.Early.176"
2021-06-24,"Capone",176,"Combined","Early",0.948,1887.47916666667,75.5856335604584,"Capone.Combined.Early.176"
2021-06-24,"Capone",176,"Combined","Early",0.948,1887.47916666667,75.5856335604584,"Capone.Combined.Early.176"
2021-06-24,"Capone",176,"Combined","Late",0.979,1714.62083333333,75.6872147122942,"Capone.Combined.Late.176"
2021-06-24,"Capone",176,"Combined","Late",0.979,1714.62083333333,75.6872147122942,"Capone.Combined.Late.176"
2021-06-24,"Capone",176,"Combined","Late",0.979,1714.62083333333,75.6872147122942,"Capone.Combined.Late.176"
2021-06-24,"Capone",176,"Split","Early",1.02466666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.176"
2021-06-24,"Capone",176,"Split","Early",1.02466666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.176"
2021-06-24,"Capone",176,"Split","Early",1.02466666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.176"
2021-06-24,"Capone",176,"Split","Late",0.951333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.176"
2021-06-24,"Capone",176,"Split","Late",0.951333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.176"
2021-06-24,"Capone",176,"Split","Late",0.951333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.176"
2021-06-24,"Capone",220,"Combined","Early",0.979666666666667,1887.47916666667,75.5856335604584,"Capone.Combined.Early.220"
2021-06-24,"Capone",220,"Combined","Early",0.979666666666667,1887.47916666667,75.5856335604584,"Capone.Combined.Early.220"
2021-06-24,"Capone",220,"Combined","Early",0.979666666666667,1887.47916666667,75.5856335604584,"Capone.Combined.Early.220"
2021-06-24,"Capone",220,"Combined","Late",0.873,1714.62083333333,75.6872147122942,"Capone.Combined.Late.220"
2021-06-24,"Capone",220,"Combined","Late",0.873,1714.62083333333,75.6872147122942,"Capone.Combined.Late.220"
2021-06-24,"Capone",220,"Combined","Late",0.873,1714.62083333333,75.6872147122942,"Capone.Combined.Late.220"
2021-06-24,"Capone",220,"Split","Early",0.949666666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.220"
2021-06-24,"Capone",220,"Split","Early",0.949666666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.220"
2021-06-24,"Capone",220,"Split","Early",0.949666666666667,1887.47916666667,75.5856335604584,"Capone.Split.Early.220"
2021-06-24,"Capone",220,"Split","Late",0.887333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.220"
2021-06-24,"Capone",220,"Split","Late",0.887333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.220"
2021-06-24,"Capone",220,"Split","Late",0.887333333333333,1714.62083333333,75.6872147122942,"Capone.Split.Late.220"
2021-06-24,"Esket",176,"Combined","Early",0.836333333333333,1887.47916666667,75.8271530705565,"Esket.Combined.Early.176"
2021-06-24,"Esket",176,"Combined","Early",0.836333333333333,1887.47916666667,75.8271530705565,"Esket.Combined.Early.176"
2021-06-24,"Esket",176,"Combined","Early",0.836333333333333,1887.47916666667,75.8271530705565,"Esket.Combined.Early.176"
2021-06-24,"Esket",176,"Combined","Late",0.833333333333333,1714.62083333333,75.8160137736035,"Esket.Combined.Late.176"
2021-06-24,"Esket",176,"Combined","Late",0.833333333333333,1714.62083333333,75.8160137736035,"Esket.Combined.Late.176"
2021-06-24,"Esket",176,"Combined","Late",0.833333333333333,1714.62083333333,75.8160137736035,"Esket.Combined.Late.176"
2021-06-24,"Esket",176,"Split","Early",0.847333333333333,1887.47916666667,75.8271530705565,"Esket.Split.Early.176"
2021-06-24,"Esket",176,"Split","Early",0.847333333333333,1887.47916666667,75.8271530705565,"Esket.Split.Early.176"
2021-06-24,"Esket",176,"Split","Early",0.847333333333333,1887.47916666667,75.8271530705565,"Esket.Split.Early.176"
2021-06-24,"Esket",176,"Split","Late",0.728333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.176"
2021-06-24,"Esket",176,"Split","Late",0.728333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.176"
2021-06-24,"Esket",176,"Split","Late",0.728333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.176"
2021-06-24,"Esket",220,"Combined","Early",0.848666666666667,1887.47916666667,75.8271530705565,"Esket.Combined.Early.220"
2021-06-24,"Esket",220,"Combined","Early",0.848666666666667,1887.47916666667,75.8271530705565,"Esket.Combined.Early.220"
2021-06-24,"Esket",220,"Combined","Early",0.848666666666667,1887.47916666667,75.8271530705565,"Esket.Combined.Early.220"
2021-06-24,"Esket",220,"Combined","Late",0.714,1714.62083333333,75.8160137736035,"Esket.Combined.Late.220"
2021-06-24,"Esket",220,"Combined","Late",0.714,1714.62083333333,75.8160137736035,"Esket.Combined.Late.220"
2021-06-24,"Esket",220,"Combined","Late",0.714,1714.62083333333,75.8160137736035,"Esket.Combined.Late.220"
2021-06-24,"Esket",220,"Split","Early",0.89,1887.47916666667,75.8271530705565,"Esket.Split.Early.220"
2021-06-24,"Esket",220,"Split","Early",0.89,1887.47916666667,75.8271530705565,"Esket.Split.Early.220"
2021-06-24,"Esket",220,"Split","Early",0.89,1887.47916666667,75.8271530705565,"Esket.Split.Early.220"
2021-06-24,"Esket",220,"Split","Late",0.732333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.220"
2021-06-24,"Esket",220,"Split","Late",0.732333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.220"
2021-06-24,"Esket",220,"Split","Late",0.732333333333333,1714.62083333333,75.8160137736035,"Esket.Split.Late.220"
2021-06-24,"Patras",176,"Combined","Early",1.01533333333333,1887.47916666667,76.4973497255982,"Patras.Combined.Early.176"
2021-06-24,"Patras",176,"Combined","Early",1.01533333333333,1887.47916666667,76.4973497255982,"Patras.Combined.Early.176"
2021-06-24,"Patras",176,"Combined","Early",1.01533333333333,1887.47916666667,76.4973497255982,"Patras.Combined.Early.176"
2021-06-24,"Patras",176,"Combined","Late",1.02766666666667,1714.62083333333,75.8825483798875,"Patras.Combined.Late.176"
2021-06-24,"Patras",176,"Combined","Late",1.02766666666667,1714.62083333333,75.8825483798875,"Patras.Combined.Late.176"
2021-06-24,"Patras",176,"Combined","Late",1.02766666666667,1714.62083333333,75.8825483798875,"Patras.Combined.Late.176"
2021-06-24,"Patras",176,"Split","Early",0.961333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.176"
2021-06-24,"Patras",176,"Split","Early",0.961333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.176"
2021-06-24,"Patras",176,"Split","Early",0.961333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.176"
2021-06-24,"Patras",176,"Split","Late",1.00833333333333,1714.62083333333,75.8825483798875,"Patras.Split.Late.176"
2021-06-24,"Patras",176,"Split","Late",1.00833333333333,1714.62083333333,75.8825483798875,"Patras.Split.Late.176"
2021-06-24,"Patras",176,"Split","Late",1.00833333333333,1714.62083333333,75.8825483798875,"Patras.Split.Late.176"
2021-06-24,"Patras",220,"Combined","Early",0.983666666666667,1887.47916666667,76.4973497255982,"Patras.Combined.Early.220"
2021-06-24,"Patras",220,"Combined","Early",0.983666666666667,1887.47916666667,76.4973497255982,"Patras.Combined.Early.220"
2021-06-24,"Patras",220,"Combined","Early",0.983666666666667,1887.47916666667,76.4973497255982,"Patras.Combined.Early.220"
2021-06-24,"Patras",220,"Combined","Late",0.880333333333333,1714.62083333333,75.8825483798875,"Patras.Combined.Late.220"
2021-06-24,"Patras",220,"Combined","Late",0.880333333333333,1714.62083333333,75.8825483798875,"Patras.Combined.Late.220"
2021-06-24,"Patras",220,"Combined","Late",0.880333333333333,1714.62083333333,75.8825483798875,"Patras.Combined.Late.220"
2021-06-24,"Patras",220,"Split","Early",0.952333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.220"
2021-06-24,"Patras",220,"Split","Early",0.952333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.220"
2021-06-24,"Patras",220,"Split","Early",0.952333333333333,1887.47916666667,76.4973497255982,"Patras.Split.Early.220"
2021-06-24,"Patras",220,"Split","Late",0.896333333333333,1714.62083333333,75.8825483798875,"Patras.Split.Late.220"
2021-06-24,"Patras",220,"Split","Late",0.896333333333333,1714.62083333333,75.8825483798875,"Patras.Split.Late.220"
2021-06-24,"Patras",220,"Split","Late",0.995925925925926,1714.62083333333,75.8825483798875,"Patras.Split.Late.220"
2021-06-24,"Pionier",176,"Combined","Early",0.799333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.176"
2021-06-24,"Pionier",176,"Combined","Early",0.799333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.176"
2021-06-24,"Pionier",176,"Combined","Early",0.799333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.176"
2021-06-24,"Pionier",176,"Combined","Late",0.700333333333333,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.176"
2021-06-24,"Pionier",176,"Combined","Late",0.700333333333333,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.176"
2021-06-24,"Pionier",176,"Combined","Late",0.700333333333333,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.176"
2021-06-24,"Pionier",176,"Split","Early",0.766333333333333,1887.47916666667,75.3253207157955,"Pionier.Split.Early.176"
2021-06-24,"Pionier",176,"Split","Early",0.766333333333333,1887.47916666667,75.3253207157955,"Pionier.Split.Early.176"
2021-06-24,"Pionier",176,"Split","Early",0.766333333333333,1887.47916666667,75.3253207157955,"Pionier.Split.Early.176"
2021-06-24,"Pionier",176,"Split","Late",0.717,1714.62083333333,75.6583300639157,"Pionier.Split.Late.176"
2021-06-24,"Pionier",176,"Split","Late",0.717,1714.62083333333,75.6583300639157,"Pionier.Split.Late.176"
2021-06-24,"Pionier",176,"Split","Late",0.717,1714.62083333333,75.6583300639157,"Pionier.Split.Late.176"
2021-06-24,"Pionier",220,"Combined","Early",0.760333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.220"
2021-06-24,"Pionier",220,"Combined","Early",0.760333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.220"
2021-06-24,"Pionier",220,"Combined","Early",0.760333333333333,1887.47916666667,75.3253207157955,"Pionier.Combined.Early.220"
2021-06-24,"Pionier",220,"Combined","Late",0.719,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.220"
2021-06-24,"Pionier",220,"Combined","Late",0.719,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.220"
2021-06-24,"Pionier",220,"Combined","Late",0.719,1714.62083333333,75.6583300639157,"Pionier.Combined.Late.220"
2021-06-24,"Pionier",220,"Split","Early",0.797666666666667,1887.47916666667,75.3253207157955,"Pionier.Split.Early.220"
2021-06-24,"Pionier",220,"Split","Early",0.797666666666667,1887.47916666667,75.3253207157955,"Pionier.Split.Early.220"
2021-06-24,"Pionier",220,"Split","Early",0.797666666666667,1887.47916666667,75.3253207157955,"Pionier.Split.Early.220"
2021-06-24,"Pionier",220,"Split","Late",0.66,1714.62083333333,75.6583300639157,"Pionier.Split.Late.220"
2021-06-24,"Pionier",220,"Split","Late",0.66,1714.62083333333,75.6583300639157,"Pionier.Split.Late.220"
2021-06-24,"Pionier",220,"Split","Late",0.66,1714.62083333333,75.6583300639157,"Pionier.Split.Late.220"
2021-06-24,"Potenzial",176,"Combined","Early",0.904,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.176"
2021-06-24,"Potenzial",176,"Combined","Early",0.904,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.176"
2021-06-24,"Potenzial",176,"Combined","Early",0.904,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.176"
2021-06-24,"Potenzial",176,"Combined","Late",0.882,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.176"
2021-06-24,"Potenzial",176,"Combined","Late",0.882,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.176"
2021-06-24,"Potenzial",176,"Combined","Late",0.882,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.176"
2021-06-24,"Potenzial",176,"Split","Early",0.856333333333333,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.176"
2021-06-24,"Potenzial",176,"Split","Early",0.856333333333333,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.176"
2021-06-24,"Potenzial",176,"Split","Early",0.856333333333333,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.176"
2021-06-24,"Potenzial",176,"Split","Late",0.762333333333333,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.176"
2021-06-24,"Potenzial",176,"Split","Late",0.762333333333333,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.176"
2021-06-24,"Potenzial",176,"Split","Late",0.762333333333333,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.176"
2021-06-24,"Potenzial",220,"Combined","Early",0.861333333333333,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.220"
2021-06-24,"Potenzial",220,"Combined","Early",0.861333333333333,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.220"
2021-06-24,"Potenzial",220,"Combined","Early",0.861333333333333,1887.47916666667,76.0697265342376,"Potenzial.Combined.Early.220"
2021-06-24,"Potenzial",220,"Combined","Late",0.878333333333333,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.220"
2021-06-24,"Potenzial",220,"Combined","Late",0.878333333333333,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.220"
2021-06-24,"Potenzial",220,"Combined","Late",0.878333333333333,1714.62083333333,75.7078276065916,"Potenzial.Combined.Late.220"
2021-06-24,"Potenzial",220,"Split","Early",0.877666666666667,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.220"
2021-06-24,"Potenzial",220,"Split","Early",0.877666666666667,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.220"
2021-06-24,"Potenzial",220,"Split","Early",0.877666666666667,1887.47916666667,76.0697265342376,"Potenzial.Split.Early.220"
2021-06-24,"Potenzial",220,"Split","Late",0.794,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.220"
2021-06-24,"Potenzial",220,"Split","Late",0.794,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.220"
2021-06-24,"Potenzial",220,"Split","Late",0.794,1714.62083333333,75.7078276065916,"Potenzial.Split.Late.220"
2021-06-24,"Torrild",176,"Combined","Early",0.969333333333333,1887.47916666667,76.6388781893456,"Torrild.Combined.Early.176"
2021-06-24,"Torrild",176,"Combined","Early",0.969333333333333,1887.47916666667,76.6388781893456,"Torrild.Combined.Early.176"
2021-06-24,"Torrild",176,"Combined","Early",0.969333333333333,1887.47916666667,76.6388781893456,"Torrild.Combined.Early.176"
2021-06-24,"Torrild",176,"Combined","Late",0.878666666666667,1714.62083333333,75.803070556181,"Torrild.Combined.Late.176"
2021-06-24,"Torrild",176,"Combined","Late",0.878666666666667,1714.62083333333,75.803070556181,"Torrild.Combined.Late.176"
